Distance1, Distance2, Distance3, Distance4, Distance5, Distance6, Distance7, Distance8, Distance9, Distance10, Distance11, Distance12, Distance13, Distance14, Distance15, Distance16, Distance17, Distance18, Distance19, Distance20, Distance21, Action
0.0,49.99999999999999,90.99675291998402,83.16272453055835,56.64888173598457,144.84318382640163,116.6967770872953,93.41188580176497,86.65690237838533,130.54184503303387,82.84662317159638,63.07725882812428,61.78411318089831,113.89001927671438,53.21979527635619,37.64101580781439,44.80552403279763,101.76060469250505,46.311762357048295,26.50222892102779,29.57357503161732,1
0.0,50.0,93.3534405625463,88.813500312947,55.2268050859363,143.15461307007624,112.06296492645599,89.47293113230059,84.79705502280453,129.82836903160035,78.92863694331564,58.41371553121888,57.914195617776244,112.78417561994354,50.0,32.900340916659694,40.81931180478446,103.19228967635445,46.295175161600184,27.435427875334888,34.189456253630574,1
0.0,50.0,93.18161031018943,91.00137361600648,63.46751137393052,151.5802180365235,117.9578844333858,93.38261347809879,89.83491804415476,137.04470073665746,83.55387483534201,62.06095793653205,62.9111476608081,120.23414656411049,54.91470659122199,35.816371954736006,44.66892096301409,112.97123527695004,54.886246000250374,33.00094695611021,38.507304501873406,1
0.0,50.0,95.95206546424897,96.452662727935,71.90251505606811,155.22988526844065,131.1638898693757,103.26126823942072,94.9205721335702,140.02225642596096,94.31428383854345,70.01618590691614,67.66020752790776,121.48747589306008,61.20832397242018,43.321709779781614,50.04247487669552,109.90596031751166,56.02508543768838,35.50525636383656,38.766388291789596,1
0.0,49.99999999999999,89.76630598794655,86.15497903412857,62.69300097406425,147.40452090592458,121.97367469904162,99.50910438583047,93.64470031404456,132.72034780563786,87.52760978243838,69.70112927837262,69.28389229798483,114.85647700185807,56.07432475658727,40.1671764237377,44.735764884416746,103.15887057020151,46.667280310152975,23.402572772478116,25.383654128340478,1
0.0,49.99999999999999,89.76630598794655,86.15497903412857,62.69300097406425,147.40452090592458,121.97367469904162,99.50910438583047,93.64470031404456,132.72034780563786,87.52760978243838,69.70112927837262,69.28389229798483,114.85647700185807,56.07432475658727,40.1671764237377,44.735764884416746,103.15887057020151,46.667280310152975,23.402572772478116,25.383654128340478,1
0.0,49.99999999999999,91.12713263716037,93.37077107000731,70.81551239136962,157.09246176385008,132.28195765286654,104.59048302530145,96.09589671252962,144.45744190679545,100.775921480026,75.01730759744139,71.90704517222629,126.68449559568188,68.14629053695137,45.314594369893804,50.118553811954506,114.79565123743453,59.72240432731266,36.33833757133189,37.36498940498205,1
0.0,50.0,92.58798435921712,97.59630484639052,70.88386598802553,147.689134796412,133.39032511110875,107.71120492066764,98.57660174695253,135.23531566875144,98.96860992840907,74.82555862153852,69.75508448909325,117.46109539476089,64.30599281903608,44.190066792182755,46.96520532372491,105.53230609797278,50.30880375912076,29.885342760718977,33.412828971924434,1
0.0,50.0,97.23195286916048,104.15354417430137,77.76066958714539,157.23803512586463,138.9632681008175,110.85275130954682,99.07288348287203,144.10638243299505,104.74050339343403,76.800366760439,71.86037341915302,123.87334281180176,70.58279408508135,48.22614940916714,52.860850247611054,107.61530176983618,55.679034462518906,34.08210802994123,39.436532073085125,1
0.0,50.00000000000001,99.18182060249504,102.31149930913595,72.49191638025452,149.0205782266408,135.35411664160077,107.75876239952893,95.46272461159514,134.72447784833628,101.01632806464347,75.36715359680792,69.35324405555778,115.58930767647206,64.33593048113845,43.967716932570376,46.42383454426297,99.15204968163751,46.92983133826377,26.44054658177,32.88950310152877,1
0.0,50.0,96.12218721767249,97.85499383742554,68.16816741957786,145.37536683991152,130.41355677210174,104.71565759342813,94.6330264106642,132.98297865532132,97.2750041752862,71.84593193575763,68.15986587081424,114.94285784855813,64.32432535247223,42.88434972499228,47.635347185613,99.72801400219545,49.04013009198344,27.84309006021787,34.19182697869829,1
0.0,50.0,98.36444599605647,98.5352799198789,67.58803415628473,143.37965578994965,129.34295765307226,103.1039540814135,91.31680393309632,130.95618568607,96.47655515431946,72.24392035166542,67.03187726331737,111.99733379763012,64.79300641701661,44.41459501109967,45.06939094329987,98.12699042567239,50.1733107449679,29.628047194433112,33.47949724997541,1
0.0,50.0,97.39127842690061,100.88449935021936,70.43806534998659,141.7291201688908,131.7131264097407,105.74810559974924,94.84804744972296,131.5884774133296,100.84522830769419,75.22412565814335,69.63820361299209,114.94285784855813,70.60656811083028,47.39716895733077,46.62682340598112,102.66922013995563,57.48619611109062,35.17079841450328,37.612062829071675,1
0.0,50.0,96.31208698573359,101.40416870062224,70.71067811865476,143.42292615410665,129.1198888682819,103.3489016637967,94.27623799120198,132.57798865921552,96.31208698573359,69.94665064641468,67.64459960117748,115.35897150933822,65.30471562110152,41.37074402930725,46.61627315730981,102.44190495789657,51.06335342834836,28.7169050122774,35.879385679552556,1
0.0,49.99999999999999,97.79566106535816,107.14698886775741,80.10974034981888,136.64717777202196,133.54015051823865,111.36113109356504,103.48588091525791,128.41854698762225,100.91232422277956,75.47391843826026,70.01704161942762,114.58687465769273,70.54943959615758,47.153232464882,46.67931860309721,102.38479584793971,55.23564192465435,32.435485776031086,33.58545289884929,1
0.0,50.0,99.53575019611534,116.00364610876976,87.23938012270261,140.9492702772366,139.27220289047833,115.06496328147028,104.8151601815602,131.88559174007906,109.72792215355014,82.79461355874862,74.37038023868043,116.04259311208592,77.65484945528048,52.6951004409661,48.90347566603735,103.44277010866529,59.60595111264797,35.474958231764184,34.028376558491686,1
0.0,50.0,97.78803607803974,108.68036811583362,81.71122406335029,140.57302679415054,133.9269293823804,110.02546727133614,100.34423509719619,130.71834026929284,102.77402395547233,76.22561792197035,70.54284587006875,114.361985786814,73.52720584926372,49.913718658749794,48.16682575640911,102.22734973813397,59.17900955924992,37.729184715685875,38.408534432354735,1
0.0,50.0,98.97075520051222,113.0872220241472,86.10361021485818,143.0304135289777,133.08037030198525,109.79349053569042,99.4613964424085,132.00811130500026,104.10659264451093,79.02862597983983,73.11492529440025,115.20485044001403,72.46923837253594,51.87832676392455,50.88738070260357,101.4498742825377,59.391121238829726,38.796233284938545,39.26928815171856,1
0.0,50.00000000000001,100.23908830814555,112.76533399562264,86.18354786965017,147.61453647205894,138.3832718910805,111.14872994391672,98.64211185256175,136.2488724891107,106.21178599549633,79.88343913896577,73.7657273503578,119.96515919562393,73.43255427958562,51.33664114412596,49.812821055654474,105.3507741509239,58.60156076306631,37.74344921834399,40.11310492048096,1
0.0,50.0,99.87092983767424,110.67018255074912,82.36222790433642,153.57298684641964,141.23882346325072,109.96865492341917,95.40326180994802,140.6272800523936,110.35717213167689,81.53228851991437,73.01147459227786,121.76874246558938,77.80104032834399,55.21576303742327,53.28117563735162,105.21687599606578,63.401102611727026,41.799350964915476,43.799389168768364,1
0.0,50.0,99.87092983767424,110.67018255074912,82.36222790433642,153.57298684641964,141.23882346325072,109.96865492341917,95.40326180994802,140.6272800523936,110.35717213167689,81.53228851991437,73.01147459227786,121.76874246558938,77.80104032834399,55.21576303742327,53.28117563735162,105.21687599606578,63.401102611727026,41.799350964915476,43.799389168768364,1
0.0,49.99999999999999,100.9784968883226,111.92975216564334,81.32536592340796,155.67359266521086,139.2934128638416,108.30780275520219,95.69134665671405,142.51653805255634,108.59113867268401,78.84677646734859,75.39636332578114,123.39928875042241,74.50261159657379,51.953008038493664,54.131200097468124,105.71198882862922,59.26873285467324,37.645163152139865,42.187016321565416,1
0.0,50.0,96.596870907332,106.68328340090795,77.69512624091041,147.62128899061676,135.2408941036673,107.16344273450545,94.4012006489336,135.30481512536406,106.22639357808869,80.48303159303539,75.29305765415715,115.8158712775377,74.86116274712326,54.716974099886436,54.07117693064335,99.2078438526158,59.332284051987806,40.157493664933824,42.62516220604003,1
0.0,50.0,97.14072655028365,111.42833385142966,88.43503105094233,153.23939219650646,141.92909470763317,113.93994611528794,99.67518000703066,140.35836882107606,111.253577428171,84.98751295626062,78.04358965855207,120.63120157095689,78.56315810429693,57.153385148757934,57.153385148757934,100.11785507920344,58.770821280311075,40.805567507665444,43.72135180633811,1
0.0,50.0,97.5927571999582,109.2281717674729,86.51790080441877,149.5560005311062,142.55257046844017,116.84633423889528,104.23840331172318,137.71040954882972,112.85698795150448,87.77892552062,83.60266065892628,118.49389235229432,81.75542492127181,61.57681575115995,62.719407488782245,101.21556066370869,64.37778769997749,47.716097591292495,51.24685215431168,1
0.0,50.0,97.55830634043653,110.37462395903556,86.53076579883823,148.74455793604582,143.2665523275256,115.03059574532213,102.98855551298699,137.3733652574287,113.78645143248747,88.22443958291737,83.99346907238846,117.82503284197071,83.16219812793248,62.49265659525589,62.284422607850445,100.11290508281687,66.00058880455974,48.15859099923065,50.52816388594177,1
0.0,50.0,98.79851464883106,111.99496034017449,83.89407941273062,150.29776096959753,144.68367564124247,117.11144539216579,102.88584599079957,139.3666994768726,115.06447503461983,86.58839541462906,76.2371425935418,122.26929099264137,80.13034457375723,57.13432602377561,55.58032002896612,106.12085776471679,64.95956606174288,43.78301581980522,44.614413140515595,1
0.0,50.0,99.13967158264587,109.44980856598494,81.93445663975089,148.23883441546224,140.2046681213923,112.52692293817188,98.5066584924998,135.9309815321974,109.76859009938852,83.75756160095723,75.80348091390965,117.65383805323332,76.65369527360235,54.93048315973845,55.66428094504541,101.53244205622562,60.00075142300735,41.00847742747526,42.94186310412045,1
0.0,50.0,100.21741072171395,109.44243719336448,82.12615833187951,146.65285139924626,138.19849322410053,109.14103126634984,94.31486689619541,135.35139452550902,107.38605452237434,80.02940636011827,72.50152128221374,119.19830239612327,76.45837006463827,53.68754921931593,54.15663557192773,105.74664505872737,66.48308055437865,45.52956376323617,46.84140953321989,1
0.0,50.0,99.87548809478702,112.33837056973205,87.91835990877999,146.67506489050376,142.20309229061644,113.68468738047521,98.04076167710166,135.12605142516247,112.97098494265697,86.47181948826369,77.43045339607778,118.26900084589356,82.11017871106968,60.33466245213169,56.650472355484794,102.55227118787694,67.07360716616144,47.20706289667169,46.17740725913995,1
0.0,49.99999999999999,96.16227799318618,106.70745898214587,81.80428518435569,145.70690649263466,138.29629984611486,111.24492471822369,96.5669369413015,135.2992703145893,110.42889444299867,84.29542833057441,76.08971490312031,119.08901030048946,81.11281913530225,60.346342964470026,59.17727384760692,105.09136076506165,67.58555781858956,48.055787915363304,49.804644358266216,1
0.0,49.99999999999999,99.0695447486618,113.21862717324743,89.4875164362062,147.1162722939133,142.31467318764453,111.7307127265275,97.3489586866017,135.45129650974124,114.18557215054953,85.17109907621807,78.35505555718245,118.41859484410666,83.26108942436265,59.72387357266269,57.241998979249324,102.18581640581728,65.90589898987629,46.77650686460108,48.42627371722072,1
0.0,49.99999999999999,98.91088018196422,111.24979309855547,88.61782881596378,146.4558184542314,142.59601040600273,112.2337017692322,98.26263749365627,136.38769416477444,113.00315941657671,84.43024460764083,78.50697349502369,119.21173799114757,83.70871547690695,59.72387357266269,58.699437108128144,102.18581640581728,65.82367076198594,47.15704431389733,49.45544009098211,1
0.0,50.0,97.2659095223485,107.93226166683007,86.54011512678098,145.3486944368335,142.74878541387983,113.93409097384088,98.6561234595487,137.3345799749495,115.43728774379137,84.77354692673117,77.4722242180501,120.3288475833772,83.90852079289405,59.550485036229134,58.256851844713474,105.74197932275437,68.91475463811037,48.00381884217933,49.259540983085145,1
0.0,50.0,96.29449262727763,107.76930981467328,85.33024082938006,148.4474248043208,140.82959255046873,109.56910116923696,94.37863945939726,138.62393309809892,113.07801701053342,83.20751996851213,75.77900036653772,121.16976549026377,83.78183903283659,59.46057807343943,57.319807613316236,105.58233427209699,67.59412339280227,47.34320764739993,48.96559312767311,1
0.0,50.0,98.8387189468519,108.76243971465026,86.82156878378535,141.96456749707005,144.1932152587955,116.8440798004171,102.02370540915398,132.7966340747813,117.56900531855905,90.03198152279685,81.25490173754105,117.13032141645456,86.19761011074773,61.83421877694663,56.62788458943854,101.10346796972792,68.29446790378776,47.40359859268266,44.91317315388549,1
0.0,50.0,97.48216577022298,108.94384586877875,87.05491499914476,136.065657740174,139.81767901142,112.29828907926152,97.47268445271088,126.15822005713783,113.66032346970708,87.71593371632336,78.16045868144519,110.40590543824051,82.97829482581352,62.13990535347042,56.458972066468036,94.23296729750771,64.52585491057712,46.72252620218104,43.43180432145751,1
0.0,50.0,98.54713827168429,111.74136054659766,88.25749880137414,140.94002354436583,142.4894888680208,113.02474594205586,97.72750728670702,130.0034137011967,116.38190804721351,88.58686774062323,79.50010234074765,112.54519144922718,85.7118642233329,63.2060708828646,57.17718748968656,95.23600395703372,64.501960889417,46.73116492393411,42.5799804336241,1
0.0,50.0,97.40154515279299,111.22324389045534,87.31463068683173,138.19873712410944,139.81767901142,109.9697488229933,95.48010796305091,127.83205826453656,113.83095421186512,86.42092749905358,77.346234078091,110.40590543824051,82.94487401698288,60.259758108706166,54.382774265237096,93.27180878611127,61.052082247579804,42.92881956196052,41.06934760115472,1
0.0,50.0,99.29497514942568,117.77849346151847,92.61894034110092,145.64522382824651,145.45930585087302,113.73695494824563,98.0927614138704,134.14313133215956,119.01797735729458,86.71663731570709,77.24572856270015,116.05595279799364,87.36235754261575,61.21174398755794,54.14731501712433,97.94410375540545,66.19490309434916,46.19132639870038,44.562822274392786,1
0.0,50.0,102.75628398195447,121.56482726377584,94.56718786203928,152.25037119550421,155.05590445197743,119.91327962687237,105.2690336104314,143.38359005750996,124.72478737794637,90.80037616564375,81.61540188900227,126.10891704058929,90.67235802639696,63.58949725445096,59.304609050397985,108.30867569483634,69.69955436128775,47.2938288445053,48.37311959155727,1
0.0,50.0,100.06740466894513,114.87861174163207,88.37514342338424,143.32303993403715,141.86078150003556,110.86700941187874,98.85758229272798,131.63904502188495,115.80495836423731,86.16422609715218,78.0267535775962,114.89215581961925,85.94724812686508,60.92305193653229,56.34069451933621,96.84333072232796,64.87300073271152,45.11396357607663,45.956862327847695,1
0.0,50.0,97.99229776597718,112.52926396738826,87.5376219064817,139.4879799542747,138.64422895390283,109.05374962152108,95.90264859566098,127.81691887601522,112.96254422802026,84.92164520164921,76.82018612427714,109.90242973338981,82.42609600534281,59.73280223491318,56.09413270688772,92.01865544655372,61.31540217646218,43.98711061644242,44.57117945841434,1
0.0,50.0,99.02300518341966,112.75460758907838,87.97966501378997,140.86827084833817,141.32650167830644,111.58901056866436,98.92622739917331,130.00515757526156,115.10864433221339,85.79133555729845,78.73521268451044,112.28214325299723,84.47493903916414,60.299380806692355,58.925565098878955,94.93898020142107,61.72799063298761,43.98711061644242,45.19010504380059,1
0.0,50.0,96.3676718407753,114.22898571790142,90.99345237287052,137.9955101562327,140.07564112920304,113.34015203746239,101.11602229376827,127.46156826259536,112.88918173471023,85.98054643230485,79.68287927223041,109.62384876747737,83.27594427966993,60.10400259932695,56.61525799551937,91.48448463940431,60.749985031556015,43.704033948738385,43.03925618254374,1
0.0,50.0,98.4098599391267,112.95406451144275,88.16371353301619,139.59020314250748,140.01294947982677,112.40195000414874,101.18389140141132,128.28339694775957,112.5639210907246,86.42790723870549,80.01510699878503,110.07301328905521,83.32859330043367,60.935356468721324,58.02931458212268,92.43035252309463,62.398157337409884,44.71738484798821,45.34890610311761,1
0.0,50.0,97.5226955974025,113.01434419082634,88.16536549347406,141.18524718026424,142.0803742260469,113.20312106659021,99.98665391368036,130.38745982538086,114.90751348281918,86.06151073443482,79.28169516737202,112.84890537723376,84.07969444398329,60.432898584436,56.72716747951647,94.3652704678084,62.43145707686321,43.4294945450817,43.84743852003995,1
0.0,50.0,97.80015795365712,110.24214805672405,86.27985985967504,136.55910874673378,136.87388236931318,108.58142880595592,94.22688453856362,125.1234646873439,111.77488305513525,85.43985090348617,76.27358772792861,106.72330076587197,82.06181145300194,60.18381152691773,54.95093009115795,88.49141199468026,61.129784018125285,43.77944839771612,43.11914238375739,1
0.0,50.0,93.2134796258801,121.33261541512401,132.44530744982563,144.04473754446533,209.1583515799327,253.7963426035351,289.75164082888114,139.39896437738605,165.72208200252513,130.66772153870218,106.70714246899102,133.74218125472083,154.5973288117354,122.72427313305072,102.27098376503113,127.70459369838805,144.04473754446533,122.45175405550337,102.9222250527045,2
0.0,50.0,109.94324869678387,148.76343482485717,184.01897787477648,179.9489804946438,255.0283411825297,302.81439310483427,343.7701344044663,161.8136094071913,191.23550572883423,136.70124721434314,108.41561456096294,149.628904902126,167.34915261487947,115.77509984715971,91.22158369278826,141.52276991562562,162.35577420437988,119.1944506811065,96.01081957202739,2
0.0,50.0,106.72619946093906,141.67453656859658,172.09249166675866,169.06719254879192,238.11785879874506,279.6315564085169,314.85579923502536,151.1803710378962,180.10254469469496,131.5050492629518,99.09278850625284,140.53673325680876,154.5376353318018,105.03385212274718,78.34658941775638,133.506433889563,151.64427532397033,112.5700597344776,86.68526323652321,2
0.0,50.0,102.65137662250045,138.0947352436162,165.95710128065878,164.54195043245298,233.11581758816698,277.6973404942774,312.36578409534013,147.83139134588626,177.75041935616287,127.61736377448145,92.86937925690833,135.19144225100365,155.39661162403647,106.90263663435245,76.8245042570597,127.47548783981962,151.76210723946843,116.19908421107374,91.46481792249223,2
0.0,50.0,103.66222240329965,137.10704774531635,165.03808366790219,162.27832308613003,231.95065201972528,275.3049539684275,309.0530895407715,145.58891646236358,175.40796960544571,124.9640832377348,89.50446761897925,133.2239422346088,151.28364198250816,104.70954301203903,75.25279679463326,124.57663110140112,148.75171200091924,114.88644405509427,89.96623061979255,2
0.0,50.0,101.88655731392112,132.92463134201736,155.7691627804118,166.0297106963271,235.09399548369092,279.9167361062004,314.77550683332464,147.3807204041626,176.57814030464777,126.91827064170238,93.13491427271775,133.69795504951276,154.07782803016323,103.24073003936338,71.39583605956133,128.4322598135871,154.35636606053382,115.76727454540037,89.95989942832661,2
0.0,50.0,100.75931234575908,128.97525105467088,146.8317693154318,156.33135780577058,220.40598732686672,259.09805311060046,291.7647025447593,139.6860591539156,166.10678316864167,116.75932173495829,86.317729749126,128.63841728465465,145.55644669503323,96.49096624349933,68.00562828490017,123.06666233026185,145.22577363653534,107.72245624630611,82.08413292499823,2
0.0,50.0,101.34135076867402,134.16592540633687,157.85511039274607,161.21749370804173,230.6592009806389,272.7916102747178,309.6602889442857,147.36704713324838,173.18362191015274,120.66055393752923,88.2743942593957,135.45247741279826,154.38743690447936,105.46278212844358,78.84510790552761,129.92526631321928,155.45897390275647,120.66055393752923,97.74463604272046,2
0.0,50.0,101.48641478437793,136.61981781311724,160.7169849100545,163.16974438367396,233.45235059857507,277.1317925768402,313.0008676460948,147.23336909348808,175.9167431133666,122.5469970968768,86.39714697301146,135.56611888238334,154.56669416197798,101.97292364819401,71.97362743175643,129.03389551933012,155.37738567660173,119.0486826155053,94.31828606529287,2
0.0,50.0,98.6935235951469,131.9512481902729,154.75016831356805,159.35146862177854,228.38760482028624,269.95651522468285,304.13812651491094,145.80186974052017,166.75239454090692,117.63374849043191,84.34527462042632,134.71377688943565,145.48071985774405,97.87260003305856,67.5648875659941,128.1752921556132,148.52722566361433,114.6944531637405,92.42851762292813,2
0.0,50.0,100.77113840294443,132.60375690446207,154.80460912090487,169.59192586852996,238.3370901222023,280.775756397718,316.4604368982439,154.66518611812523,177.47524314375235,126.97175832116179,93.35810645363979,142.01236808938626,152.9739037497128,103.74950308730612,74.38410397294484,135.03148720972848,153.0153769519794,116.30958164195197,91.5877987130188,2
0.0,50.0,101.92485282697437,135.40654644993026,158.4852118654557,160.73248838208508,227.88458034227216,268.53551790442845,303.9290060046571,145.0147255743268,169.43085262011087,120.03078619802795,86.65793056023624,133.2903401573821,142.53665723746275,94.94164284983145,65.01882202017039,126.38863988407597,141.64173127432363,104.50504859738427,80.50047388422885,2
0.0,50.0,99.42311477826668,131.23814737885334,154.12470528361462,160.97737982138764,225.82199897538533,266.42503802187167,300.50473764174296,146.16786325245235,169.2382726228142,119.96496538720788,87.16275083281484,132.51314845431128,145.76620874063875,99.83393290506008,73.62305333454248,125.17244741923182,141.4213562373095,108.25445278912349,88.09688954158743,2
0.0,50.0,103.75544983356654,133.67933926323974,153.92650897667318,167.28247192806734,240.8318915758459,289.7369734986453,328.93600445622286,151.61196471685165,174.1593859449073,119.85257979692342,81.84677774735123,139.8598351231081,149.59429480656684,96.52812832543191,63.94058015106875,134.25670142846886,150.45052049103086,111.66742255317129,86.29897920691006,2
0.0,50.0,98.71824094811663,129.4499030407527,147.79341607668604,158.33708839575092,223.01253113019436,263.05795236291544,296.30284627780543,144.0902019617221,163.60922789395102,117.99734440940287,87.10773128325104,131.74442100428172,138.99406215759183,94.0434903764837,67.44162874420542,124.0028722601502,135.5481009503006,103.30580352088595,82.05932534887386,2
0.0,50.0,97.91663373483264,126.68624884477235,140.21449287390755,155.53793916617076,215.36882218439513,252.1269108953318,283.0527702179988,141.5263851089994,158.61819738246243,113.46887562460743,84.67225512243414,128.1729538246069,132.64510964012698,91.42263433280988,67.23691231321202,119.65931083140937,129.95027052038387,98.88869874748217,79.46702101765553,2
0.0,50.0,95.98400463286357,124.939722500824,143.23049407822816,149.37170582508486,210.54210178791774,245.31400845962776,277.3399682673579,135.70824417974453,157.78437635880317,112.6819606293674,83.66381995764382,122.97297297297297,132.76984045044242,90.41944301794649,65.89829913641411,116.24763874381928,129.08765658474866,98.23125321830403,78.9471441566407,2
0.0,50.0,97.93882727952631,125.19429344467387,142.69844856277246,150.721643730716,208.9989367330742,242.51288625555551,272.223993758408,135.83588954649977,153.34239103681958,109.01229543292608,83.80077233799486,122.8848828963288,131.24669308003322,88.89756902063057,67.09497828534644,115.05584392903397,126.16815278737252,93.8841632604302,75.20804478245661,2
0.0,50.0,100.77583654214551,126.8023901740269,145.34441853748632,156.38340458875177,218.37247642855192,254.34682559903848,286.11455478800525,143.28562115847225,160.94074399269775,115.36730639403602,85.77699171509984,130.35454611292883,135.22772815343185,93.2840987356531,67.09637156302176,123.26488051846223,130.862523283024,99.24716620639605,78.10249675906654,2
0.0,49.99999999999999,102.45942555127623,130.35235148316306,149.94489345883093,160.07487917268205,227.96712101630533,265.47945088645787,299.5382120796406,146.42432395141216,165.49450067016159,116.46479977562686,84.56255936453786,132.2485138725105,144.0916260377919,99.01373141269075,69.72496144089205,124.09174158894906,139.2571792887931,107.53627102878757,85.58259265346695,2
0.0,50.0,99.97972219385012,129.4445053587011,147.7391115895464,157.29103724435382,224.33103218958385,260.7813140450614,293.23958909037935,144.40778747538545,159.99417061562383,112.38222635852007,79.85438897623119,132.5478689028585,138.30452899772092,93.25378953137879,64.25062444273539,125.19247144589625,134.06127322878984,102.53280684800238,77.7314193902423,2
0.0,50.0,99.26298288095815,121.13713971012596,137.70816297481684,149.9268333821354,212.46201551127066,245.4068264451937,275.1035653000216,137.11850889935286,152.94763063793528,110.03805124198797,78.65556672548672,124.78881552749928,132.7525048688476,91.87079557182835,65.5445171407292,117.91715926168554,129.69735716832608,98.30604419594847,75.90329324690636,2
0.0,50.00000000000001,98.16202293964727,120.2367207203551,137.39358356601602,146.46527464664211,207.25653564000152,241.42812581822827,271.70330087444705,132.13653506038207,149.0813188049174,106.83509731904275,78.17813688149637,120.0771849746558,128.15974456823614,89.98579937666204,64.40933395339134,111.98185612962675,125.30474035435199,97.84417421653177,77.46997769516562,2
0.0,50.0,97.25462219587067,120.3200859246829,138.12480421148672,144.78100172860547,204.11158335954005,237.37344806476116,266.85922534895843,131.46511675374924,145.54407209871835,104.4030650891055,77.43980292409762,119.07980517283357,126.73412508688598,89.11530991663813,65.280460028545,111.80339887498948,124.80754415067656,96.30879822417377,74.92560412733523,2
0.0,50.0,100.72370834735219,126.37337360075787,143.21703488684244,152.13096562834573,216.14365009153607,255.80772011417938,289.1758437000348,138.71980781023888,152.90702907613345,109.62470215609275,79.11363347385026,128.6239388568816,130.23816611852604,89.60498359270254,62.36894437443714,122.81081553836951,131.05492950691755,100.39377277812373,78.60193374543807,2
0.0,50.0,99.36403757692757,123.6697750623781,138.21262901502806,145.42212444564095,210.99877048064357,250.0,283.01794067942745,132.65567933103216,150.0,110.62683439810924,82.63578886947606,121.12659284999573,128.26363657771614,90.30543461750482,61.79215549844773,114.5466554766409,125.3408875883302,97.43124680694744,74.122521843724,2
0.0,50.0,98.01139343957838,126.52554341605976,146.10675886691612,150.512974510434,214.2267408955878,251.81978427707224,286.6704724688659,139.13992802587464,155.16682192835506,112.92183350696058,84.70497609864081,129.50333046117458,132.94458520219789,91.98802229991028,63.94115927840182,125.26112136440887,130.5343215988864,99.97486279234657,77.83945807393553,2
0.0,50.0,99.80711961581379,125.5617404715357,146.10675886691612,151.6718713814945,216.6533473599058,253.05770834604348,286.6704724688659,139.4226413544515,153.51664160386574,110.64337804205745,81.87849822663986,128.17679019321682,130.5343215988864,89.16690678393834,61.82273803656549,121.16779848103185,128.1441045391872,98.68437514684543,77.83945807393553,2
0.0,50.00000000000001,96.75237653007422,126.91976283496227,148.63059682682785,145.86965164682303,211.2491374729542,249.42105488472365,283.3392845331272,133.35795832241632,151.8627680489488,112.54392113883146,84.08500187272463,122.60484852479995,129.89305013295922,89.12962165783614,60.48261704701799,118.05803522213635,125.64212069211816,97.32853358845614,73.30622017900602,2
0.0,50.0,98.79149639396987,128.42309952844346,145.58569708317916,141.2194849974427,203.22105894517625,239.87296437706155,271.83339271214163,127.49021042320763,149.79966602078906,108.4216549184491,79.73303805423043,115.34645553637445,124.26963805750358,84.90411479256296,57.60484630930213,109.96177331960227,117.863870171872,90.70958178840992,69.8883708808868,2
0.0,50.0,105.11508135310012,141.9420338856907,160.0845063718781,158.1462800752498,227.85978576136054,271.2184105651905,307.98459084298577,145.49238051143865,165.61485044682615,114.34955038010054,82.04606862640757,134.68238289507315,138.15232742798977,88.72965017215009,58.28842924291715,129.03329091337022,135.47881087727822,100.46000753909041,79.36737571489216,2
0.0,50.0,99.57189193838887,132.196272199174,152.40762188784936,152.99146806810657,218.55343004185707,259.65029631110144,296.1648119536224,143.53968237406528,161.74315118093128,114.5603392210273,83.84562691664999,133.6703269802518,134.21113968243785,87.9221930780916,56.12552266309021,127.99894362491283,127.33699483103996,95.43830226578808,72.28236278845841,2
0.0,50.0,95.13994208053983,126.3267392130996,153.6693728086706,145.92314992367082,210.8207184674235,249.4665891226155,284.4406815849002,136.33585914181072,159.85289819600456,118.14302687390234,87.8893101070841,128.17679019321682,131.00201582469657,90.1480759817821,61.985144808604744,122.87060261346151,123.14304330850972,95.86805331346099,76.41647212346463,2
0.0,50.0,89.70291079820292,113.9321649174943,132.2648603086442,130.44484566548414,181.97551730814646,214.39094919466208,243.77152315675107,123.17383004314023,136.7748231017048,102.14541462060535,78.28194830893499,114.03756009721744,114.36892007825136,79.79430547933455,55.89901308273034,108.8690716950611,108.86355416868119,86.61641121065877,70.22480548996086,2
0.0,50.0,89.35059827312129,116.61903789690601,135.5815361366601,131.45788858257322,184.33026625821253,214.04782313360556,242.1108156584987,122.06555615733703,136.36024951230775,103.91172724396188,80.56418705165538,112.85076037691132,116.82062670406032,83.48300284911822,59.339501772328994,106.82586159672363,109.55525063262131,89.36376420530401,74.14611964778419,2
0.0,50.00000000000001,91.77517741554726,118.27832823909242,135.0935579387549,133.39281180550665,189.9019994538018,223.5616140096969,252.77820539099028,125.00538781492031,138.22789310061296,104.45362772459168,80.57578356151261,114.95173274931078,119.08980420471455,82.14034719874903,56.72690552414108,109.74230198436513,116.43038470587747,94.01542885116766,76.608118886384,2
0.0,50.0,93.58665256574541,122.80065146407003,141.38871677318963,143.32319582516456,202.3933717370135,238.57590309681643,270.5492987921482,134.38177532114068,145.60748078838003,109.74796300895696,85.9695831720105,125.77146551766636,125.61234628196999,86.6913179931221,59.35551299649362,119.77543089529608,129.48418376834232,105.61177090573833,84.4256614288115,2
